zcta,label,state,pop_2011,pop_2024,pop_change,pop_pct,housing_units_2011,housing_units_2024,hu_change,hu_pct,density_2024,comparable,comparable_hu,boundary_changed,same_area_share
67155,"Wilmore, KS",KS,173,97,-76,-43.9,94,87,-7,-7.4,0.4,False,False,False,0.948
28909,"Clay County, NC",NC,689,1002,313,45.4,572,423,-149,-26.0,105.2,False,True,False,0.959
65807,"Springfield, MO",MO,55853,56659,806,1.4,25147,28475,3328,13.2,2696.0,True,True,False,0.963
68840,"Gibbon, NE",NE,2496,2624,128,5.1,1057,1169,112,10.6,17.3,True,True,False,0.928
28269,"Charlotte, NC",NC,72763,79586,6823,9.4,28981,33770,4789,16.5,2603.3,True,True,False,0.99
54410,"Arpin, WI",WI,2189,2611,422,19.3,848,980,132,15.6,40.3,True,True,False,0.98
49776,"Posen, MI",MI,1909,1866,-43,-2.3,1193,1114,-79,-6.6,13.8,True,True,False,0.904
24594,"Halifax County, VA",VA,1740,1250,-490,-28.2,859,617,-242,-28.2,22.7,True,True,False,0.949
45402,"Dayton, OH",OH,10931,9407,-1524,-13.9,6807,6434,-373,-5.5,2154.6,True,True,False,0.923
67074,"Leon, KS",KS,1996,1583,-413,-20.7,844,741,-103,-12.2,9.2,True,True,False,0.977
24534,"Clover, VA",VA,1689,1655,-34,-2.0,1002,885,-117,-11.7,28.8,True,True,False,0.908
37924,"Knoxville, TN",TN,10581,14420,3839,36.3,5009,6027,1018,20.3,517.5,True,True,False,0.963
28270,"Charlotte, NC",NC,31781,32448,667,2.1,12676,12548,-128,-1.0,2611.6,True,True,False,0.992
49777,"Presque Isle Harbor, MI",MI,1611,1940,329,20.4,1790,1782,-8,-0.4,36.1,True,True,False,0.981
64071,"Mayview, MO",MO,870,728,-142,-16.3,291,320,29,10.0,21.0,False,False,False,0.992
45420,"Kettering, OH",OH,25877,24411,-1466,-5.7,12835,12450,-385,-3.0,3788.4,True,True,False,0.929
68922,"Arapahoe, NE",NE,1397,1299,-98,-7.0,668,743,75,11.2,8.1,True,True,False,0.912
45424,"Huber Heights, OH",OH,49202,50725,1523,3.1,20847,21862,1015,4.9,1609.3,True,True,False,0.968
67103,"Wellington, KS",KS,402,180,-222,-55.2,141,97,-44,-31.2,3.3,False,False,False,0.898
45332,"Hollansburg, OH",OH,506,716,210,41.5,228,299,71,31.1,53.1,False,False,False,0.923
45333,"Shelby County, OH",OH,1121,1830,709,63.2,421,611,190,45.1,80.7,True,True,False,0.968
68843,"Hampton, NE",NE,811,1032,221,27.3,369,415,46,12.5,12.9,False,False,False,0.92
45334,"Jackson Center, OH",OH,2220,1882,-338,-15.2,853,799,-54,-6.3,69.8,True,True,False,0.953
44142,"Brook Park, OH",OH,19306,18284,-1022,-5.3,7916,8320,404,5.1,2458.5,True,True,False,1.0
54412,"Auburndale, WI",WI,1987,2122,135,6.8,884,892,8,0.9,29.9,True,True,False,0.991
22740,"Sperryville, VA",VA,1038,1179,141,13.6,759,740,-19,-2.5,16.0,True,True,False,0.98
24133,"Patrick Springs, VA",VA,2903,2219,-684,-23.6,1481,1090,-391,-26.4,54.7,True,True,False,0.923
24597,"Halifax County, VA",VA,1172,691,-481,-41.0,708,445,-263,-37.1,14.0,False,True,False,0.959
24598,"Virgilina, VA",VA,2104,1309,-795,-37.8,1077,936,-141,-13.1,17.7,True,True,False,0.97
67104,"Medicine Lodge, KS",KS,2376,2142,-234,-9.8,1370,1244,-126,-9.2,6.5,True,True,False,0.859
45337,"Laura, OH",OH,1688,1703,15,0.9,736,608,-128,-17.4,81.9,True,True,False,0.935
37931,"Karns, TN",TN,25022,31842,6820,27.3,10694,13373,2679,25.1,1122.5,True,True,False,0.967
54413,"Babcock, WI",WI,158,219,61,38.6,115,136,21,18.3,5.1,False,False,True,0.718
82082,"Pine Bluffs, WY",WY,1557,1891,334,21.5,693,866,173,25.0,5.9,True,True,True,0.673
66713,"Baxter Springs, KS",KS,6284,5635,-649,-10.3,2652,2451,-201,-7.6,95.5,True,True,False,1.0
67205,"Wichita, KS",KS,16746,20098,3352,20.0,5657,7596,1939,34.3,1191.2,True,True,False,0.998
45416,"Trotwood, OH",OH,6517,5640,-877,-13.5,2506,2661,155,6.2,2911.8,True,True,False,0.953
67206,"Wichita, KS",KS,15607,17380,1773,11.4,7482,8585,1103,14.7,1656.7,True,True,False,0.977
45338,"Lewisburg, OH",OH,5233,4761,-472,-9.0,2118,1900,-218,-10.3,96.7,True,True,False,0.972
45341,"Medway, OH",OH,3669,3639,-30,-0.8,1774,1822,48,2.7,568.4,True,True,False,0.859
24541,"Danville, VA",VA,28768,28042,-726,-2.5,14654,14576,-78,-0.5,373.1,True,True,False,0.955
62451,"Palestine, IL",IL,2215,2055,-160,-7.2,1080,957,-123,-11.4,32.5,True,True,False,0.986
64856,"Jane, MO",MO,3726,4092,366,9.8,1767,1708,-59,-3.3,45.2,True,True,False,0.983
44144,"Brooklyn, OH",OH,21122,21394,272,1.3,10061,10212,151,1.5,3855.3,True,True,False,0.993
66714,"Benedict, KS",KS,122,162,40,32.8,65,68,3,4.6,4.9,False,False,False,0.808
65588,"Winona, MO",MO,2888,2235,-653,-22.6,1330,1041,-289,-21.7,9.7,True,True,False,0.83
65589,"Texas County, MO",MO,129,110,-19,-14.7,79,98,19,24.1,10.6,False,False,True,0.713
24649,"Raven, VA",VA,2670,2135,-535,-20.0,1307,1066,-241,-18.4,65.9,True,True,False,0.974
67212,"Wichita, KS",KS,44595,42902,-1693,-3.8,19346,19382,36,0.2,3426.1,True,True,False,0.992
67213,"Wichita, KS",KS,22088,19699,-2389,-10.8,10250,9459,-791,-7.7,2998.9,True,True,False,0.986
45346,"New Madison, OH",OH,1997,1663,-334,-16.7,759,755,-4,-0.5,41.4,True,True,False,0.972
24550,"Timberlake, VA",VA,7208,8190,982,13.6,2995,3412,417,13.9,129.3,True,True,False,0.925
82934,"Granger, WY",WY,215,285,70,32.6,116,195,79,68.1,39.8,False,False,False,0.969
45352,"Palestine, OH",OH,214,173,-41,-19.2,115,72,-43,-37.4,1171.0,False,False,False,0.994
64060,"Kearney, MO",MO,12996,16488,3492,26.9,5061,6581,1520,30.0,281.3,True,True,False,0.924
27606,"Raleigh, NC",NC,42590,45444,2854,6.7,18391,22464,4073,22.1,1857.5,True,True,False,0.986
54769,"Stockholm, WI",WI,506,515,9,1.8,339,384,45,13.3,15.7,False,False,False,0.955
65591,"Montreal, MO",MO,1733,1837,104,6.0,591,623,32,5.4,30.3,True,True,False,0.764
62940,"Gorham, IL",IL,530,645,115,21.7,186,272,86,46.2,22.9,False,False,False,0.806
24599,"Buckingham County, VA",VA,390,470,80,20.5,236,341,105,44.5,9.7,False,False,False,0.853
24601,"Amonate, VA",VA,81,0,-81,-100.0,53,0,-53,-100.0,0.0,False,False,False,0.962
45404,"Dayton, OH",OH,11146,9826,-1320,-11.8,5315,4781,-534,-10.0,1300.1,True,True,False,0.776
67159,"Zenda, KS",KS,117,183,66,56.4,86,141,55,64.0,2.3,False,False,False,0.877
68878,"Sumner, NE",NE,450,463,13,2.9,231,194,-37,-16.0,3.8,False,False,False,0.953
68879,"Taylor, NE",NE,477,377,-100,-21.0,250,186,-64,-25.6,2.1,False,False,False,1.0
67118,"Norwich, KS",KS,901,769,-132,-14.7,378,352,-26,-6.9,8.8,False,False,False,0.882
82937,"Urie, WY",WY,3219,3542,323,10.0,1311,1439,128,9.8,40.0,True,True,False,0.999
45359,"Pleasant Hill, OH",OH,2020,2160,140,6.9,859,786,-73,-8.5,156.7,True,True,False,0.989
54313,"Suamico, WI",WI,36016,41422,5406,15.0,13478,16627,3149,23.4,733.4,True,True,False,0.974
53518,"Blue River, WI",WI,1171,1489,318,27.2,723,780,57,7.9,17.8,True,True,False,0.892
61833,"Tilton, IL",IL,2103,1658,-445,-21.2,1003,933,-70,-7.0,1135.9,True,True,False,0.882
22709,"Madison County, VA",VA,946,920,-26,-2.7,424,409,-15,-3.5,78.5,False,True,False,0.865
28623,"Alleghany County, NC",NC,1538,1814,276,17.9,880,1048,168,19.1,60.7,True,True,False,0.939
38481,"St. Joseph, TN",TN,942,890,-52,-5.5,463,431,-32,-6.9,84.8,False,True,False,0.983
68524,"Lincoln, NE",NE,6172,6139,-33,-0.5,2028,2163,135,6.7,214.3,True,True,False,0.979
24630,"Springville, VA",VA,7418,5307,-2111,-28.5,3341,2642,-699,-20.9,79.5,True,True,False,0.927
68901,"Hastings, NE",NE,26120,26264,144,0.6,11234,11922,688,6.1,174.9,True,True,False,0.876
67209,"Wichita, KS",KS,13833,13289,-544,-3.9,5333,5291,-42,-0.8,1081.1,True,True,False,0.974
29729,"Richburg, SC",SC,2280,2247,-33,-1.4,901,995,94,10.4,32.3,True,True,False,0.959
28214,"Charlotte, NC",NC,33949,43837,9888,29.1,13354,16118,2764,20.7,1292.9,True,True,False,0.935
64062,"Lawson, MO",MO,5768,6968,1200,20.8,2187,2518,331,15.1,80.9,True,True,False,0.965
49765,"Onaway, MI",MI,4056,4333,277,6.8,2991,2740,-251,-8.4,18.2,True,True,False,0.974
38482,"Maury County, TN",TN,1457,2017,560,38.4,711,793,82,11.5,45.4,True,True,False,0.94
68527,"Lincoln, NE",NE,772,2318,1546,200.3,307,948,641,208.8,78.5,False,False,False,0.884
66720,"Chanute, KS",KS,11602,10631,-971,-8.4,5171,4925,-246,-4.8,53.5,True,True,False,0.913
45431,"Beavercreek, OH",OH,25752,27951,2199,8.5,11980,13565,1585,13.2,2382.2,True,True,False,0.944
68929,"Bloomington, NE",NE,202,167,-35,-17.3,112,95,-17,-15.2,2.8,False,False,True,0.739
67215,"Wichita, KS",KS,6002,7129,1127,18.8,2087,2377,290,13.9,414.9,True,True,False,0.926
68932,"Campbell, NE",NE,347,355,8,2.3,233,191,-42,-18.0,3.8,False,False,True,0.671
68935,"Edgar, NE",NE,784,726,-58,-7.4,394,341,-53,-13.5,6.0,False,False,False,0.952
23457,"Virginia Beach, VA",VA,4362,4814,452,10.4,1707,1722,15,0.9,70.9,True,True,False,0.977
23459,"Virginia Beach, VA",VA,1020,1324,304,29.8,260,0,-260,-100.0,790.1,True,False,True,0.0
37918,"Knoxville, TN",TN,42683,45971,3288,7.7,18871,20690,1819,9.6,1330.2,True,True,False,0.985
22713,"Culpeper County, VA",VA,1342,1489,147,11.0,563,647,84,14.9,66.8,True,True,False,0.826
22714,"Brandy Station, VA",VA,1196,946,-250,-20.9,457,414,-43,-9.4,45.2,False,True,False,0.987
27609,"Raleigh, NC",NC,32336,35573,3237,10.0,16465,20140,3675,22.3,3251.2,True,True,False,0.992
68528,"Lincoln, NE",NE,6693,7273,580,8.7,2858,3031,173,6.1,442.1,True,True,False,0.985
34741,"Kissimmee, FL",FL,41542,58716,17174,41.3,19788,22386,2598,13.1,3920.8,True,True,False,0.996
54773,"Whitehall, WI",WI,3349,3542,193,5.8,1336,1503,167,12.5,50.6,True,True,False,0.955
24607,"Breaks, VA",VA,338,313,-25,-7.4,200,181,-19,-9.5,21.7,False,False,False,0.854
45406,"Dayton, OH",OH,21505,19991,-1514,-7.0,12401,10777,-1624,-13.1,4012.9,True,True,False,0.981
24613,"Falls Mills, VA",VA,553,276,-277,-50.1,357,165,-192,-53.8,23.4,False,False,False,0.936
28215,"Charlotte, NC",NC,52280,66674,14394,27.5,20977,25977,5000,23.8,2311.0,True,True,False,0.957
44129,"Parma, OH",OH,28785,28800,15,0.1,12652,12745,93,0.7,4928.8,True,True,False,0.977
22716,"Rappahannock County, VA",VA,732,1200,468,63.9,431,580,149,34.6,47.3,False,True,False,0.963
53522,"Browntown, WI",WI,1163,943,-220,-18.9,475,420,-55,-11.6,24.0,False,True,False,0.988
22718,"Culpeper County, VA",VA,341,826,485,142.2,148,399,251,169.6,33.0,False,False,False,0.931
62947,"Pope County, IL",IL,506,408,-98,-19.4,319,310,-9,-2.8,5.5,False,False,False,0.795
66725,"Columbus, KS",KS,5436,4991,-445,-8.2,2459,2324,-135,-5.5,21.8,True,True,False,0.998
38475,"Hardin County, TN",TN,629,873,244,38.8,313,494,181,57.8,13.7,False,False,False,0.854
66711,"Arcadia, KS",KS,706,478,-228,-32.3,347,231,-116,-33.4,9.1,False,False,False,0.91
64836,"Carytown, MO",MO,24295,26562,2267,9.3,9555,10813,1258,13.2,144.3,True,True,False,0.97
37919,"Knoxville, TN",TN,28465,31754,3289,11.6,14830,15767,937,6.3,1662.0,True,True,False,0.994
61839,"De Land, IL",IL,703,558,-145,-20.6,295,259,-36,-12.2,17.2,False,False,False,0.916
64064,"Lee's Summit, MO",MO,16398,20050,3652,22.3,6234,8044,1810,29.0,1057.6,True,True,False,0.786
61840,"Mahomet, IL",IL,480,612,132,27.5,267,258,-9,-3.4,19.7,False,False,False,0.949
22723,"Madison County, VA",VA,138,52,-86,-62.3,33,28,-5,-15.2,13.8,False,False,False,1.0
38486,"Westpoint, TN",TN,886,1301,415,46.8,482,703,221,45.9,15.9,False,True,False,0.859
38487,"Maury County, TN",TN,681,746,65,9.5,330,509,179,54.2,14.7,False,False,False,0.946
54763,"Ridgeland, WI",WI,1140,1120,-20,-1.8,496,564,68,13.7,18.5,True,True,False,0.899
66712,"Arma, KS",KS,1844,1675,-169,-9.2,877,897,20,2.3,75.2,True,True,False,0.967
24128,"Giles County, VA",VA,1782,1450,-332,-18.6,914,861,-53,-5.8,19.7,True,True,False,0.97
23462,"Virginia Beach, VA",VA,61083,66151,5068,8.3,25946,30290,4344,16.7,5998.1,True,True,False,0.988
62443,"Mason, IL",IL,1991,1609,-382,-19.2,688,682,-6,-0.9,20.7,True,True,False,0.912
62444,"Shelby County, IL",IL,469,623,154,32.8,186,234,48,25.8,21.9,False,False,False,0.937
53523,"Lake Ripley, WI",WI,4631,5074,443,9.6,2264,2370,106,4.7,108.3,True,True,False,0.984
58549,"Emmons County, ND",ND,170,165,-5,-2.9,94,115,21,22.3,0.9,False,False,False,0.92
24147,"Rich Creek, VA",VA,898,1352,454,50.6,527,626,99,18.8,219.5,False,True,False,0.999
38488,"Blanche, TN",TN,2553,2138,-415,-16.3,1073,1085,12,1.1,36.8,True,True,False,0.99
66735,"Franklin, KS",KS,441,692,251,56.9,247,222,-25,-10.1,150.5,False,False,False,0.825
54766,"Sheldon, WI",WI,1673,1668,-5,-0.3,834,816,-18,-2.2,12.8,True,True,False,0.966
24132,"Parrott, VA",VA,367,694,327,89.1,249,361,112,45.0,47.9,False,False,False,0.793
44827,"Crestline, OH",OH,7340,6993,-347,-4.7,3416,3495,79,2.3,144.2,True,True,False,0.949
28216,"Charlotte, NC",NC,46512,57507,10995,23.6,19285,25442,6157,31.9,1915.6,True,True,False,0.979
64843,"Goodman, MO",MO,3383,3180,-203,-6.0,1460,1296,-164,-11.2,54.6,True,True,False,0.901
62446,"Mount Erie, IL",IL,398,318,-80,-20.1,212,136,-76,-35.8,5.1,False,False,False,0.904
44133,"North Royalton, OH",OH,30203,31018,815,2.7,13154,14275,1121,8.5,1447.0,True,True,False,0.988
37373,"Sale Creek, TN",TN,2874,3273,399,13.9,1206,1319,113,9.4,80.6,True,True,False,0.952
64067,"Lexington, MO",MO,5737,5978,241,4.2,2624,2663,39,1.5,81.7,True,True,False,0.982
44889,"Birmingham, OH",OH,6984,7500,516,7.4,2649,2984,335,12.6,97.8,True,True,False,0.986
28670,"Ronda, NC",NC,2672,2124,-548,-20.5,1213,1014,-199,-16.4,55.9,True,True,False,0.961
22911,"Hollymead, VA",VA,16421,19107,2686,16.4,7015,8524,1509,21.5,371.8,True,True,False,0.956
61938,"Mattoon, IL",IL,21944,20350,-1594,-7.3,10641,10518,-123,-1.2,160.8,True,True,False,0.967
64466,"Maitland, MO",MO,477,565,88,18.4,239,303,64,26.8,9.8,False,False,False,0.978
37708,"Bean Station, TN",TN,6308,6512,204,3.2,3248,3417,169,5.2,157.6,True,True,False,0.959
64467,"Harrison County, MO",MO,171,145,-26,-15.2,143,97,-46,-32.2,3.3,False,False,False,0.899
65059,"Mokane, MO",MO,622,1085,463,74.4,313,576,263,84.0,30.7,False,False,False,0.888
62546,"Morrisonville, IL",IL,1645,1521,-124,-7.5,696,694,-2,-0.3,13.4,True,True,False,0.976
23669,"Hampton, VA",VA,43669,39884,-3785,-8.7,17710,17512,-198,-1.1,3299.3,True,True,False,0.995
28673,"Lake Norman of Catawba, NC",NC,5590,6874,1284,23.0,2874,3871,997,34.7,290.0,True,True,False,0.978
38061,"Essary Springs, TN",TN,777,1138,361,46.5,480,530,50,10.4,16.6,False,True,False,0.925
49853,"Luce County, MI",MI,1378,1335,-43,-3.1,1280,1333,53,4.1,7.9,True,True,False,0.98
34797,"Yalaha, FL",FL,991,1163,172,17.4,621,672,51,8.2,261.0,False,True,False,0.986
54849,"Lake Nebagamon, WI",WI,2027,1857,-170,-8.4,1305,1261,-44,-3.4,21.4,True,True,False,0.894
33813,"Lakeland Highlands, FL",FL,30826,38674,7848,25.5,12793,14918,2125,16.6,1841.9,True,True,True,0.724
27924,"Colerain, NC",NC,3289,2708,-581,-17.7,1548,1332,-216,-14.0,27.7,True,True,False,0.9
62547,"Mount Auburn, IL",IL,806,574,-232,-28.8,363,283,-80,-22.0,13.8,False,False,False,0.928
34207,"Bayshore Gardens, FL",FL,28667,34081,5414,18.9,18067,19527,1460,8.1,5525.8,True,True,False,0.988
38058,"Munford, TN",TN,8894,10303,1409,15.8,3558,3936,378,10.6,397.4,True,True,False,0.955
66039,"Kincaid, KS",KS,670,784,114,17.0,324,406,82,25.3,7.6,False,False,False,0.933
28344,"Godwin, NC",NC,2659,4806,2147,80.7,1288,1767,479,37.2,130.9,True,True,False,0.967
62551,"Niantic, IL",IL,937,820,-117,-12.5,425,333,-92,-21.6,31.3,False,False,False,0.989
66041,"Lancaster, KS",KS,669,614,-55,-8.2,270,348,78,28.9,11.5,False,False,False,0.946
38582,"Putnam County, TN",TN,1204,1729,525,43.6,829,717,-112,-13.5,37.5,True,True,False,0.977
54854,"Douglas County, WI",WI,1116,960,-156,-14.0,450,450,0,0.0,11.5,False,True,False,0.957
53901,"Portage, WI",WI,15136,14291,-845,-5.6,6624,6516,-108,-1.6,97.0,True,True,False,0.956
27925,"Columbia, NC",NC,4120,3382,-738,-17.9,2053,2148,95,4.6,11.2,True,True,False,0.756
23690,"Yorktown, VA",VA,3143,4597,1454,46.3,1194,1595,401,33.6,400.8,True,True,True,0.646
23691,"York County, VA",VA,190,464,274,144.2,64,27,-37,-57.8,43.1,False,False,True,0.119
65064,"Olean, MO",MO,461,727,266,57.7,279,328,49,17.6,42.6,False,False,False,0.96
44272,"Portage County, OH",OH,5192,6048,856,16.5,2096,2424,328,15.6,249.1,True,True,False,0.883
44280,"Valley City, OH",OH,4401,5503,1102,25.0,1820,2257,437,24.0,217.1,True,True,False,0.956
29905,"Port Royal, SC",SC,4387,1729,-2658,-60.6,32,0,-32,-100.0,610.1,True,False,True,0.595
62555,"Taylorville, IL",IL,397,1358,961,242.1,158,469,311,196.8,36.6,False,False,False,0.949
65649,"Fair Play, MO",MO,1289,1932,643,49.9,808,936,128,15.8,28.8,True,True,False,0.908
54855,"Jolmaville, WI",WI,788,924,136,17.3,401,370,-31,-7.7,13.1,False,False,False,0.967
37710,"Briceville, TN",TN,1137,1083,-54,-4.7,558,496,-62,-11.1,13.5,True,True,False,0.997
53911,"Arlington, WI",WI,1283,1450,167,13.0,561,577,16,2.9,39.7,True,True,False,0.972
23072,"Gloucester Point, VA",VA,12732,13328,596,4.7,5209,5541,332,6.4,374.4,True,True,False,0.999
62549,"Mount Zion, IL",IL,5864,6454,590,10.1,2304,2516,212,9.2,798.3,True,True,False,0.962
29860,"North Augusta, SC",SC,14453,18201,3748,25.9,5754,7967,2213,38.5,334.9,True,True,False,0.938
44273,"Seville, OH",OH,6401,6952,551,8.6,2504,2681,177,7.1,179.7,True,True,False,0.956
44281,"Wadsworth, OH",OH,29882,34704,4822,16.1,12243,14687,2444,20.0,726.1,True,True,False,0.947
44285,"Portage County, OH",OH,17,76,59,347.1,8,38,30,375.0,93.0,False,False,True,0.169
65067,"Callaway County, MO",MO,538,299,-239,-44.4,220,255,35,15.9,5.9,False,False,False,0.832
28677,"Statesville, NC",NC,33166,38819,5653,17.0,15132,16679,1547,10.2,467.8,True,True,False,0.987
28678,"Stony Point, NC",NC,6004,5064,-940,-15.7,2335,2283,-52,-2.2,117.8,True,True,False,0.991
33815,"Lakeland, FL",FL,14055,13975,-80,-0.6,7174,7608,434,6.0,1893.4,True,True,False,0.983
23075,"Highland Springs, VA",VA,10548,8347,-2201,-20.9,4204,4237,33,0.8,1811.3,True,True,False,0.945
62058,"Livingston, IL",IL,803,884,81,10.1,390,456,66,16.9,831.9,False,False,False,0.893
23083,"Amelia County, VA",VA,1049,2220,1171,111.6,597,889,292,48.9,35.8,True,True,False,0.842
62060,"Madison, IL",IL,5187,3558,-1629,-31.4,2881,1898,-983,-34.1,1007.2,True,True,False,0.983
23692,"York County, VA",VA,18640,19301,661,3.5,8107,7937,-170,-2.1,993.8,True,True,False,0.998
65065,"Osage Beach, MO",MO,6741,7197,456,6.8,8275,8430,155,1.9,435.7,True,True,False,0.946
54475,"Rudolph, WI",WI,1621,1447,-174,-10.7,646,678,32,5.0,38.8,True,True,False,0.973
65068,"Prairie Home, MO",MO,764,893,129,16.9,323,374,51,15.8,18.2,False,False,False,0.841
64110,"Kansas City, MO",MO,15423,16878,1455,9.4,8013,8711,698,8.7,5650.7,True,True,False,0.975
22850,"Singers Glen, VA",VA,781,1218,437,56.0,448,480,32,7.1,90.9,False,True,False,0.875
37411,"Chattanooga, TN",TN,18247,18997,750,4.1,8735,8822,87,1.0,2588.2,True,True,False,0.988
64111,"Kansas City, MO",MO,15691,16887,1196,7.6,11600,12449,849,7.3,6232.9,True,True,False,0.975
54858,"Milltown, WI",WI,1608,1636,28,1.7,1018,1019,1,0.1,93.0,True,True,False,0.9
28679,"Valle Crucis, NC",NC,2487,2454,-33,-1.3,1175,1246,71,6.0,95.7,True,True,False,0.962
68663,"Silver Creek, NE",NE,652,782,130,19.9,392,434,42,10.7,7.8,False,False,False,0.89
64469,"Maysville, MO",MO,2219,2225,6,0.3,914,962,48,5.3,18.4,True,True,False,0.918
23085,"King and Queen Court House, VA",VA,400,393,-7,-1.8,180,238,58,32.2,9.2,False,False,False,0.984
66007,"Basehor, KS",KS,5837,10150,4313,73.9,2276,3788,1512,66.4,323.4,True,True,True,0.723
23606,"Newport News, VA",VA,27544,29971,2427,8.8,12041,13408,1367,11.4,3102.1,True,True,False,0.955
29464,"Mount Pleasant, SC",SC,44302,53045,8743,19.7,20084,27269,7185,35.8,1759.9,True,True,False,0.988
53550,"Juda, WI",WI,1352,1220,-132,-9.8,490,488,-2,-0.4,25.0,True,True,False,0.955
43566,"Waterville, OH",OH,7223,8604,1381,19.1,2898,3789,891,30.7,468.1,True,True,False,0.992
37412,"East Ridge, TN",TN,20948,21864,916,4.4,10348,10347,-1,-0.0,2525.1,True,True,False,1.0
61924,"Chrisman, IL",IL,2416,2274,-142,-5.9,1180,930,-250,-21.2,15.9,True,True,False,0.952
54865,"Port Wing, WI",WI,457,517,60,13.1,516,543,27,5.2,8.0,False,True,False,0.933
68669,"Ulysses, NE",NE,461,493,32,6.9,228,206,-22,-9.6,8.0,False,False,False,0.856
27932,"Edenton, NC",NC,12974,12745,-229,-1.8,6137,6558,421,6.9,97.7,True,True,False,0.904
27935,"Gates County, NC",NC,1414,1464,50,3.5,666,579,-87,-13.1,24.0,True,True,False,0.956
62970,"Olmsted, IL",IL,711,465,-246,-34.6,405,302,-103,-25.4,15.1,False,False,False,0.897
44875,"Shelby, OH",OH,13883,14144,261,1.9,6152,6077,-75,-1.2,173.5,True,True,False,0.948
64453,"Gentry, MO",MO,218,140,-78,-35.8,134,99,-35,-26.1,3.5,False,False,False,0.869
62050,"Hillview, IL",IL,302,268,-34,-11.3,164,162,-2,-1.2,4.5,False,False,False,0.912
49838,"Mackinac County, MI",MI,487,426,-61,-12.5,538,591,53,9.9,3.1,False,True,False,0.992
27807,"Bailey, NC",NC,6396,5958,-438,-6.8,2556,2464,-92,-3.6,123.8,True,True,False,0.966
54859,"Minong, WI",WI,1843,2242,399,21.6,2349,2356,7,0.3,12.5,True,True,False,0.916
44904,"Lexington, OH",OH,14326,13450,-876,-6.1,5969,5854,-115,-1.9,258.8,True,True,False,0.966
62062,"Maryville, IL",IL,7543,8277,734,9.7,3192,3691,499,15.6,1311.2,True,True,False,0.929
27937,"Gates County, NC",NC,4099,2936,-1163,-28.4,1722,1354,-368,-21.4,36.3,True,True,False,0.987
58731,"Deering, ND",ND,264,271,7,2.7,154,128,-26,-16.9,2.7,False,False,False,0.951
23662,"Poquoson, VA",VA,12097,12639,542,4.5,4707,4971,264,5.6,823.0,True,True,False,0.996
61910,"Arcola, IL",IL,4365,4769,404,9.3,1603,1547,-56,-3.5,46.5,True,True,False,0.971
61917,"Brocton, IL",IL,622,420,-202,-32.5,284,220,-64,-22.5,6.1,False,False,False,0.87
49839,"Grand Marais, MI",MI,352,198,-154,-43.8,676,582,-94,-13.9,1.3,False,True,False,0.874
24226,"Clinchco, VA",VA,1484,2110,626,42.2,698,839,141,20.2,80.8,True,True,False,0.904
68665,"Spalding, NE",NE,896,638,-258,-28.8,418,369,-49,-11.7,3.6,False,False,False,0.989
28682,"Lake Norman of Catawba, NC",NC,1182,1701,519,43.9,730,901,171,23.4,444.6,True,True,False,0.805
33823,"Auburndale, FL",FL,28780,41779,12999,45.2,12093,16726,4633,38.3,1196.9,True,True,False,0.841
27941,"Currituck County, NC",NC,491,641,150,30.5,235,451,216,91.9,252.1,False,False,True,0.679
58733,"Des Lacs, ND",ND,390,331,-59,-15.1,160,144,-16,-10.0,3.9,False,False,False,0.974
49947,"Marenisco, MI",MI,1966,673,-1293,-65.8,992,885,-107,-10.8,1.7,False,True,False,0.788
34773,"Osceola County, FL",FL,2731,5816,3085,113.0,1293,2041,748,57.8,19.0,True,True,False,0.948
